Date,Open,High,Low,Close,Volume,Market
"Dec 24, 2017",14608.2,14608.2,12747.7,13925.8,11572300000,244824000000
"Dec 23, 2017",13948.7,13948.7,13828.8,14699.2,13086000000,233748000000
"Dec 22, 2017",15898.0,15898.0,11833.0,13831.8,22198000000,266381000000
"Dec 21, 2017",16642.4,16642.4,15342.7,15802.9,16516600000,278827000000
"Dec 20, 2017",17760.3,17760.3,16077.7,16624.6,22149700000,297526000000
"Dec 19, 2017",19118.3,19118.3,17275.4,17776.7,16894500000,320242000000
"Dec 18, 2017",19106.4,19106.4,18355.9,19114.2,14839500000,320000000000
"Dec 17, 2017",19475.8,19475.8,18974.1,19140.8,13314600000,326141000000
"Dec 16, 2017",17760.3,17760.3,17515.3,19497.4,12740600000,297376000000
"Dec 15, 2017",16601.3,16601.3,16601.3,17706.9,14310000000,277936000000
"Dec 14, 2017",16384.6,16384.6,16185.9,16564.0,13777400000,274269000000
"Dec 13, 2017",17500.0,17500.0,16039.7,16408.2,12976900000,292900000000
"Dec 12, 2017",16919.8,16919.8,16571.6,17415.4,14603800000,283155000000
"Dec 11, 2017",15427.4,15427.4,15404.8,16936.8,12153900000,258147000000
"Dec 10, 2017",15168.4,15168.4,13226.6,15455.4,13433300000,253782000000
"Dec 09, 2017",16523.3,16523.3,13674.9,15178.2,13911300000,276415000000
"Dec 08, 2017",17802.9,17802.9,14336.9,16569.4,21136000000,297787000000
"Dec 07, 2017",14266.1,14266.1,14057.3,17899.7,17950700000,238600000000
"Dec 06, 2017",11923.4,11923.4,11923.4,14291.5,12656300000,199390000000
"Dec 05, 2017",11685.7,11685.7,11604.6,11916.7,6895260000,195389000000
"Dec 04, 2017",11315.4,11315.4,11081.8,11657.2,6132410000,189172000000
"Dec 03, 2017",11082.7,11082.7,10862.0,11323.2,6608310000,185258000000
"Dec 02, 2017",10978.3,10978.3,10905.1,11074.6,5138500000,183490000000
"Dec 01, 2017",10198.6,10198.6,9694.65,10975.6,6783120000,170436000000
"Nov 30, 2017",9906.79,9906.79,9202.05,10233.6,8310690000,165537000000
"Nov 29, 2017",10077.4,10077.4,9601.03,9888.61,11568800000,168367000000
"Nov 28, 2017",9823.43,9823.43,9736.3,10058.8,6348820000,164104000000
"Nov 27, 2017",9352.72,9352.72,9352.72,9818.35,5653320000,156221000000
"Nov 26, 2017",8789.04,8789.04,8775.59,9330.55,5475580000,146789000000
"Nov 25, 2017",8241.71,8241.71,8191.15,8790.92,4342060000,137632000000
"Nov 24, 2017",8074.02,8074.02,7940.93,8253.69,5058610000,134816000000
"Nov 23, 2017",8232.38,8232.38,8038.77,8038.77,4225180000,137444000000
"Nov 22, 2017",8077.95,8077.95,8075.47,8253.55,3633530000,134851000000
"Nov 21, 2017",8205.74,8205.74,7762.71,8071.26,4277610000,136967000000
"Nov 20, 2017",8039.07,8039.07,7949.36,8200.64,3488450000,134167000000
"Nov 19, 2017",7766.03,7766.03,7694.1,8036.49,3149320000,129595000000
"Nov 18, 2017",7697.21,7697.21,7463.44,7790.15,3667190000,128425000000
"Nov 17, 2017",7853.57,7853.57,7561.09,7708.99,4651670000,131026000000
"Nov 16, 2017",7323.24,7323.24,7176.58,7871.69,5123810000,122164000000
"Nov 15, 2017",6634.76,6634.76,6634.76,7315.54,4200880000,110667000000
"Nov 14, 2017",6561.48,6561.48,6461.75,6635.75,3197110000,109434000000
"Nov 13, 2017",5938.25,5938.25,5844.29,6559.49,6263250000,99029000000
"Nov 12, 2017",6295.45,6295.45,5519.01,5950.07,8957350000,104980000000
"Nov 11, 2017",6618.61,6618.61,6204.22,6357.6,4908680000,110362000000
"Nov 10, 2017",7173.73,7173.73,6436.87,6618.14,5208250000,119607000000
"Nov 09, 2017",7446.83,7446.83,7101.52,7143.58,3226250000,124146000000
"Nov 08, 2017",7141.38,7141.38,7114.02,7459.69,4602200000,119041000000
"Nov 07, 2017",7023.1,7023.1,7023.1,7144.38,2326340000,117056000000
"Nov 06, 2017",7403.22,7403.22,7007.31,7022.76,3111900000,123379000000
"Nov 05, 2017",7404.52,7404.52,7333.19,7407.41,2380410000,123388000000
"Nov 04, 2017",7164.48,7164.48,7031.28,7379.95,2483800000,119376000000
"Nov 03, 2017",7087.53,7087.53,7002.94,7207.76,3369860000,118084000000
"Nov 02, 2017",6777.77,6777.77,6758.72,7078.5,4653770000,112910000000
"Nov 01, 2017",6440.97,6440.97,6377.88,6767.31,2870320000,107287000000
"Oct 31, 2017",6132.02,6132.02,6103.33,6468.4,2311380000,102130000000
"Oct 30, 2017",6114.85,6114.85,6040.85,6130.53,1772150000,101833000000
"Oct 29, 2017",5754.44,5754.44,5724.58,6153.85,2859040000,95819800000
"Oct 28, 2017",5787.82,5787.82,5689.19,5753.09,1403920000,96369600000
"Oct 27, 2017",5899.74,5899.74,5728.82,5780.9,1710130000,98225400000
"Oct 26, 2017",5747.95,5747.95,5721.22,5904.83,1905040000,95685100000
"Oct 25, 2017",5524.6,5524.6,5397.88,5750.8,1966990000,91954200000
"Oct 24, 2017",5935.52,5935.52,5504.18,5526.64,2735700000,98781600000
"Oct 23, 2017",6006.0,6006.0,5732.47,5930.32,2401840000,99941600000
"Oct 22, 2017",6036.66,6036.66,5792.34,6008.42,2034630000,100438000000
"Oct 21, 2017",5996.79,5996.79,5965.07,6031.6,2207100000,99763200000
"Oct 20, 2017",5708.11,5708.11,5627.23,6011.45,2354430000,94947900000
"Oct 19, 2017",5583.74,5583.74,5531.06,5708.52,1780540000,92867000000
"Oct 18, 2017",5603.82,5603.82,5151.44,5590.69,2399270000,93190200000
"Oct 17, 2017",5741.58,5741.58,5472.72,5605.51,1821570000,95469300000
"Oct 16, 2017",5687.57,5687.57,5544.21,5725.59,2008070000,94559000000
"Oct 15, 2017",5835.96,5835.96,5478.61,5678.19,1976040000,97011900000
"Oct 14, 2017",5643.53,5643.53,5591.64,5831.79,1669030000,93803000000
"Oct 13, 2017",5464.16,5464.16,5436.85,5647.21,3615480000,90812400000
"Oct 12, 2017",4829.58,4829.58,4822.0,5446.91,2791610000,80256700000
"Oct 11, 2017",4789.25,4789.25,4751.63,4826.48,1222280000,79578200000
"Oct 10, 2017",4776.21,4776.21,4765.1,4781.99,1597140000,79351800000
"Oct 09, 2017",4614.52,4614.52,4564.25,4772.02,1968740000,76656500000
"Oct 08, 2017",4429.67,4429.67,4405.64,4610.48,1313870000,73575400000
"Oct 07, 2017",4369.35,4369.35,4321.05,4426.89,906928000,72565100000
"Oct 06, 2017",4324.46,4324.46,4320.53,4370.81,1069940000,71810600000
"Oct 05, 2017",4229.88,4229.88,4164.05,4328.41,1161770000,70233700000
"Oct 04, 2017",4319.37,4319.37,4210.42,4229.36,1116770000,71712500000
"Oct 03, 2017",4408.46,4408.46,4258.89,4317.48,1288020000,73181300000
"Oct 02, 2017",4395.81,4395.81,4377.46,4409.32,1431730000,72963200000
"Oct 01, 2017",4341.05,4341.05,4269.81,4403.74,1208210000,72047300000
"Sep 30, 2017",4166.11,4166.11,4160.86,4338.71,1207450000,69136600000
"Sep 29, 2017",4171.62,4171.62,4039.29,4163.07,1367050000,69219200000
"Sep 28, 2017",4197.13,4197.13,4109.7,4174.73,1712320000,69633200000
"Sep 27, 2017",3892.94,3892.94,3884.82,4200.67,1686880000,64579200000
"Sep 26, 2017",3928.41,3928.41,3869.9,3892.35,1043740000,65161000000
"Sep 25, 2017",3681.58,3681.58,3681.58,3926.07,1374210000,61061100000
"Sep 24, 2017",3796.15,3796.15,3666.9,3682.84,768015000,62954300000
"Sep 23, 2017",3629.92,3629.92,3594.58,3792.4,928114000,60190000000
"Sep 22, 2017",3628.02,3628.02,3553.53,3630.7,1194830000,60152300000
"Sep 21, 2017",3901.47,3901.47,3613.63,3631.04,1411480000,64677600000
"Sep 20, 2017",3916.36,3916.36,3857.73,3905.95,1213830000,64918500000
"Sep 19, 2017",4073.79,4073.79,3868.87,3924.97,1563980000,67520300000
"Sep 18, 2017",3591.09,3591.09,3591.09,4065.2,1943210000,59514100000
"Sep 17, 2017",3606.28,3606.28,3445.64,3582.88,1239150000,59757800000
"Sep 16, 2017",3637.75,3637.75,3487.79,3625.04,1818400000,60271600000
"Sep 15, 2017",3166.3,3166.3,2946.62,3637.52,4148070000,52453500000
"Sep 14, 2017",3875.37,3875.37,3153.86,3154.95,2716310000,64191600000
"Sep 13, 2017",4131.98,4131.98,3789.92,3882.59,2219410000,68432200000
"Sep 12, 2017",4168.88,4168.88,4085.22,4130.81,1864530000,69033400000
"Sep 11, 2017",4122.47,4122.47,4099.4,4161.27,1557330000,68256000000
"Sep 10, 2017",4229.34,4229.34,3951.04,4122.94,1679090000,70018100000
"Sep 09, 2017",4229.81,4229.81,4114.11,4226.06,1386230000,70017200000
"Sep 08, 2017",4605.16,4605.16,4075.18,4228.75,2700890000,76220200000
"Sep 07, 2017",4589.14,4589.14,4491.33,4599.88,1844620000,75945000000
"Sep 06, 2017",4376.59,4376.59,4376.59,4597.12,2172100000,72418700000
"Sep 05, 2017",4228.29,4228.29,3998.11,4376.53,2697970000,69954400000
"Sep 04, 2017",4591.63,4591.63,4108.4,4236.31,2987330000,75955500000
"Sep 03, 2017",4585.27,4585.27,4417.59,4582.96,1933190000,75841700000
"Sep 02, 2017",4901.42,4901.42,4469.24,4578.77,2722140000,81060600000
"Sep 01, 2017",4701.76,4701.76,4678.53,4892.01,2599080000,77748400000
"Aug 31, 2017",4555.59,4555.59,4549.4,4703.39,1944930000,75322300000
"Aug 30, 2017",4570.36,4570.36,4471.41,4565.3,1937850000,75556600000
"Aug 29, 2017",4389.21,4389.21,4352.13,4579.02,2486080000,72553800000
"Aug 28, 2017",4384.45,4384.45,4224.64,4382.66,1959330000,72467900000
"Aug 27, 2017",4345.1,4345.1,4317.29,4382.88,1537460000,71809200000
"Aug 26, 2017",4372.06,4372.06,4269.52,4352.4,1511610000,72249100000
"Aug 25, 2017",4332.82,4332.82,4307.35,4371.6,1727970000,71595100000
"Aug 24, 2017",4137.6,4137.6,4130.26,4334.68,2037750000,68363900000
"Aug 23, 2017",4089.01,4089.01,4078.41,4151.52,2369820000,67553000000
"Aug 22, 2017",3998.35,3998.35,3674.58,4100.52,3764240000,66051000000
"Aug 21, 2017",4090.48,4090.48,3988.6,4001.74,2800890000,67567100000
"Aug 20, 2017",4189.31,4189.31,4069.88,4087.66,2109770000,69192700000
"Aug 19, 2017",4137.75,4137.75,3970.55,4193.7,2975820000,68333100000
"Aug 18, 2017",4324.34,4324.34,4015.4,4160.62,2941710000,71406500000
"Aug 17, 2017",4384.44,4384.44,4243.71,4331.69,2553360000,72389100000
"Aug 16, 2017",4200.34,4200.34,3994.42,4376.63,2272040000,69342700000
"Aug 15, 2017",4326.99,4326.99,3906.18,4181.93,3258050000,71425500000
"Aug 14, 2017",4066.1,4066.1,3989.16,4325.13,2463090000,67112300000
"Aug 13, 2017",3880.04,3880.04,3857.8,4073.26,3159090000,64034100000
"Aug 12, 2017",3650.63,3650.63,3613.7,3884.71,2219590000,60242100000
"Aug 11, 2017",3373.82,3373.82,3372.12,3650.62,2021190000,55668000000
"Aug 10, 2017",3341.84,3341.84,3319.47,3381.28,1515110000,55134700000
"Aug 09, 2017",3420.4,3420.4,3247.67,3342.47,1468960000,56424900000
"Aug 08, 2017",3370.22,3370.22,3345.83,3419.94,1752760000,55590300000
"Aug 07, 2017",3212.78,3212.78,3180.89,3378.94,1482280000,52987300000
"Aug 06, 2017",3257.61,3257.61,3155.6,3213.94,1105030000,53720900000
"Aug 05, 2017",2897.63,2897.63,2874.83,3252.91,1945700000,47778200000
"Aug 04, 2017",2806.93,2806.93,2743.72,2895.89,1002120000,46276200000
"Aug 03, 2017",2709.56,2709.56,2685.14,2804.73,804797000,44666400000
"Aug 02, 2017",2727.13,2727.13,2668.59,2710.67,1094950000,44950800000
"Aug 01, 2017",2871.3,2871.3,2685.61,2718.26,1324670000,47321800000
"Jul 31, 2017",2763.24,2763.24,2720.61,2875.34,860575000,45535800000
"Jul 30, 2017",2724.39,2724.39,2644.85,2757.18,705943000,44890700000
"Jul 29, 2017",2807.02,2807.02,2692.8,2726.45,803746000,46246700000
"Jul 28, 2017",2679.73,2679.73,2679.73,2809.01,1380100000,44144400000
"Jul 27, 2017",2538.71,2538.71,2529.34,2671.78,789104000,41816500000
"Jul 26, 2017",2577.77,2577.77,2450.8,2529.45,937404000,42455000000
"Jul 25, 2017",2757.5,2757.5,2480.96,2576.48,1460090000,45410100000
"Jul 24, 2017",2732.7,2732.7,2699.19,2754.86,866474000,44995600000
"Jul 23, 2017",2808.1,2808.1,2653.94,2730.4,1072840000,46231100000
"Jul 22, 2017",2668.63,2668.63,2657.71,2810.12,1177130000,43929600000
"Jul 21, 2017",2838.41,2838.41,2621.85,2667.76,1489450000,46719000000
"Jul 20, 2017",2269.89,2269.89,2269.89,2817.6,2249260000,37356800000
"Jul 19, 2017",2323.08,2323.08,2260.23,2273.43,1245100000,38227800000
"Jul 18, 2017",2233.52,2233.52,2164.77,2318.88,1512450000,36749400000
"Jul 17, 2017",1932.62,1932.62,1932.62,2228.41,1201760000,31795000000
"Jul 16, 2017",1991.98,1991.98,1843.03,1929.82,1182870000,32767600000
"Jul 15, 2017",2230.12,2230.12,1990.41,1998.86,993608000,36681300000
"Jul 14, 2017",2360.59,2360.59,2183.22,2233.34,882503000,38823100000
"Jul 13, 2017",2402.7,2402.7,2340.83,2357.9,835770000,39511000000
"Jul 12, 2017",2332.77,2332.77,2275.14,2398.84,1117410000,38355900000
"Jul 11, 2017",2385.89,2385.89,2296.81,2337.79,1329760000,39224200000
"Jul 10, 2017",2525.25,2525.25,2321.13,2372.56,1111200000,41509000000
"Jul 09, 2017",2572.61,2572.61,2517.59,2518.44,527856000,42283200000
"Jul 08, 2017",2520.27,2520.27,2492.31,2571.34,733330000,41417700000
"Jul 07, 2017",2608.59,2608.59,2498.87,2518.66,917412000,42864200000
"Jul 06, 2017",2608.1,2608.1,2581.69,2608.56,761957000,42851400000
"Jul 05, 2017",2602.87,2602.87,2538.55,2601.99,941566000,42760800000
"Jul 04, 2017",2561.0,2561.0,2559.35,2601.64,985516000,42067900000
"Jul 03, 2017",2498.56,2498.56,2480.47,2564.06,964112000,41037200000
"Jul 02, 2017",2436.4,2436.4,2394.84,2506.47,803747000,40010500000
"Jul 01, 2017",2492.6,2492.6,2419.23,2434.55,779914000,40928200000
"Jun 30, 2017",2539.24,2539.24,2478.43,2480.84,860273000,41689100000
"Jun 29, 2017",2567.56,2567.56,2510.48,2539.32,949979000,42150300000
"Jun 28, 2017",2553.03,2553.03,2484.42,2574.79,1183870000,41906700000
"Jun 27, 2017",2478.45,2478.45,2332.99,2552.45,1489790000,40677900000
"Jun 26, 2017",2590.57,2590.57,2376.29,2478.45,1663280000,42514000000
"Jun 25, 2017",2607.25,2607.25,2552.12,2589.41,1161100000,42783800000
"Jun 24, 2017",2738.52,2738.52,2583.19,2608.72,982750000,44932900000
"Jun 23, 2017",2707.34,2707.34,2706.37,2744.91,961319000,44415900000
"Jun 22, 2017",2691.03,2691.03,2642.36,2705.41,1097940000,44143700000
"Jun 21, 2017",2709.43,2709.43,2660.4,2689.1,1626580000,44440800000
"Jun 20, 2017",2591.26,2591.26,2589.82,2721.79,1854190000,42498000000
"Jun 19, 2017",2549.03,2549.03,2549.03,2589.6,1446840000,41800600000
"Jun 18, 2017",2655.35,2655.35,2516.33,2548.29,1178660000,43539300000
"Jun 17, 2017",2514.01,2514.01,2484.96,2655.88,1534510000,41217200000
"Jun 16, 2017",2469.57,2469.57,2385.15,2518.56,1195190000,40484100000
"Jun 15, 2017",2499.58,2499.58,2212.96,2464.58,2026260000,40971300000
"Jun 14, 2017",2716.88,2716.88,2412.94,2506.37,1696560000,44528300000
"Jun 13, 2017",2680.91,2680.91,2650.38,2717.02,1781200000,43934100000
"Jun 12, 2017",2953.22,2953.22,2518.56,2659.63,2569530000,48391200000
"Jun 11, 2017",2942.41,2942.41,2840.53,2958.11,1752400000,48208700000
"Jun 10, 2017",2828.14,2828.14,2746.55,2947.71,2018890000,46331400000
"Jun 09, 2017",2807.44,2807.44,2795.62,2823.81,1348950000,45987100000
"Jun 08, 2017",2720.49,2720.49,2670.95,2805.62,1281170000,44557100000
"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16,1517710000,46989800000
"Jun 06, 2017",2690.84,2690.84,2690.84,2863.2,2089610000,44061000000
"Jun 05, 2017",2512.4,2512.4,2510.22,2686.81,1369310000,41133900000
"Jun 04, 2017",2547.79,2547.79,2452.54,2511.81,1355120000,41708200000
"Jun 03, 2017",2493.72,2493.72,2423.57,2515.35,1514950000,40817100000
"Jun 02, 2017",2404.03,2404.03,2373.32,2488.55,1317030000,39344600000
"Jun 01, 2017",2288.33,2288.33,2288.33,2407.88,1653180000,37446200000
"May 31, 2017",2187.19,2187.19,2145.57,2286.41,1544830000,35786700000
"May 30, 2017",2255.36,2255.36,2124.57,2175.47,1443970000,36897000000
"May 29, 2017",2159.43,2159.43,2107.17,2255.61,994625000,35323500000
"May 28, 2017",2054.08,2054.08,2054.08,2155.8,1147140000,33595900000
"May 27, 2017",2196.27,2196.27,1855.83,2038.87,1700480000,35917100000
"May 26, 2017",2320.89,2320.89,2071.99,2202.42,1763480000,37950600000
"May 25, 2017",2446.24,2446.24,2285.3,2304.98,2406700000,39995400000
"May 24, 2017",2321.37,2321.37,2321.37,2443.64,1725380000,37949200000
"May 23, 2017",2191.56,2191.56,2178.5,2320.42,1378750000,35822600000
"May 22, 2017",2043.19,2043.19,2017.87,2173.4,1942220000,33393600000
"May 21, 2017",2067.03,2067.03,2037.5,2041.2,1147860000,33779400000
"May 20, 2017",1984.24,1984.24,1974.92,2084.73,961336000,32422400000
"May 19, 2017",1897.37,1897.37,1890.25,1987.71,1157290000,30999000000
"May 18, 2017",1818.7,1818.7,1807.12,1888.65,894321000,29710500000
"May 17, 2017",1726.73,1726.73,1661.91,1839.09,1064730000,28204800000
"May 16, 2017",1741.7,1741.7,1686.54,1734.45,959045000,28446300000
"May 15, 2017",1808.44,1808.44,1708.54,1738.43,731529000,29532600000
"May 14, 2017",1800.86,1800.86,1776.62,1808.91,437196000,29405100000
"May 13, 2017",1723.12,1723.12,1651.08,1804.91,579635000,28132300000
"May 12, 2017",1845.76,1845.76,1694.01,1724.24,740984000,30131100000
"May 11, 2017",1780.37,1780.37,1755.35,1848.57,799490000,29060600000
"May 10, 2017",1756.52,1756.52,1719.1,1787.13,915723000,28668100000
"May 09, 2017",1723.89,1723.89,1716.3,1755.36,1167920000,28132200000
"May 08, 2017",1596.92,1596.92,1596.92,1723.35,1340320000,26056500000
"May 07, 2017",1579.47,1579.47,1559.76,1596.71,1080030000,25768500000
"May 06, 2017",1556.81,1556.81,1542.5,1578.8,582530000,25395600000
"May 05, 2017",1540.87,1540.87,1530.31,1555.45,946036000,25133100000
"May 04, 2017",1490.72,1490.72,1490.72,1537.67,933549000,24311900000
"May 03, 2017",1453.78,1453.78,1447.49,1490.09,583796000,23707100000
"May 02, 2017",1421.03,1421.03,1415.69,1452.82,477338000,23170200000
"May 01, 2017",1348.3,1348.3,1348.3,1421.6,713624000,21981800000
"Apr 30, 2017",1321.87,1321.87,1314.92,1347.89,413115000,21548400000
"Apr 29, 2017",1317.84,1317.84,1315.21,1321.79,422706000,21479800000
"Apr 28, 2017",1317.74,1317.74,1292.37,1316.48,527489000,21476000000
"Apr 27, 2017",1281.88,1281.88,1281.3,1317.73,449197000,20889200000
"Apr 26, 2017",1265.99,1265.99,1265.93,1281.08,329631000,20627900000
"Apr 25, 2017",1250.45,1250.45,1249.97,1265.49,242556000,20372300000
"Apr 24, 2017",1209.63,1209.63,1209.63,1250.15,235806000,19705400000
"Apr 23, 2017",1231.92,1231.92,1203.94,1207.21,258951000,20066200000
"Apr 22, 2017",1222.71,1222.71,1208.47,1231.71,249320000,19913900000
"Apr 21, 2017",1229.42,1229.42,1215.56,1222.05,272167000,20020700000
"Apr 20, 2017",1211.08,1211.08,1208.41,1229.08,315108000,19719900000
"Apr 19, 2017",1212.13,1212.13,1205.08,1210.29,288061000,19734800000
"Apr 18, 2017",1193.77,1193.77,1193.77,1211.67,270524000,19433800000
"Apr 17, 2017",1183.25,1183.25,1172.65,1193.91,253206000,19260500000
"Apr 16, 2017",1172.61,1172.61,1172.61,1182.94,183231000,19085100000
"Apr 15, 2017",1167.3,1167.3,1164.96,1172.52,203559000,18996500000
"Apr 14, 2017",1170.33,1170.33,1159.79,1167.54,254827000,19043800000
"Apr 13, 2017",1201.02,1201.02,1156.44,1169.28,351969000,19541300000
"Apr 12, 2017",1204.81,1204.81,1196.76,1200.37,288702000,19600800000
"Apr 11, 2017",1187.46,1187.46,1187.46,1205.01,216182000,19316000000
"Apr 10, 2017",1187.3,1187.3,1179.04,1187.13,215883000,19311200000
"Apr 09, 2017",1176.57,1176.57,1171.86,1187.87,242343000,19134400000
"Apr 08, 2017",1172.65,1172.65,1162.58,1175.95,209312000,19068600000
"Apr 07, 2017",1178.94,1178.94,1163.39,1176.9,317022000,19168500000
"Apr 06, 2017",1125.81,1125.81,1125.81,1182.68,511222000,18302600000
"Apr 05, 2017",1134.14,1134.14,1113.63,1124.78,414784000,18435700000
"Apr 04, 2017",1145.52,1145.52,1120.52,1133.25,436310000,18619000000
"Apr 03, 2017",1102.95,1102.95,1102.95,1143.81,580444000,17924600000
"Apr 02, 2017",1080.61,1080.61,1075.45,1102.17,514187000,17559400000
"Apr 01, 2017",1071.71,1071.71,1061.09,1080.5,289634000,17413000000
"Mar 31, 2017",1026.64,1026.64,1026.64,1071.79,447287000,16679000000
"Mar 30, 2017",1042.21,1042.21,1020.04,1026.43,352969000,16929800000
"Mar 29, 2017",1046.08,1046.08,1015.88,1039.97,298458000,16990900000
"Mar 28, 2017",1044.58,1044.58,1027.73,1047.15,326332000,16964500000
"Mar 27, 2017",972.05,972.05,971.98,1045.77,372535000,15785000000
"Mar 26, 2017",974.01,974.01,954.19,966.73,303668000,15814800000
"Mar 25, 2017",936.54,936.54,903.71,972.78,435803000,15204800000
"Mar 24, 2017",1038.45,1038.45,934.36,937.52,491038000,16857000000
"Mar 23, 2017",1050.05,1050.05,1028.93,1038.59,248540000,17043400000
"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14,380841000,18187100000
"Mar 21, 2017",1055.36,1055.36,1055.36,1120.54,337391000,17125600000
"Mar 20, 2017",1037.24,1037.24,1036.68,1054.23,286530000,16829800000
"Mar 19, 2017",976.73,976.73,976.73,1036.74,406648000,15846000000
"Mar 18, 2017",1099.69,1099.69,957.65,973.82,621302000,17838700000
"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23,706599000,19141800000
"Mar 16, 2017",1251.33,1251.33,1152.44,1187.81,638568000,20293700000
"Mar 15, 2017",1240.16,1240.16,1239.75,1249.61,297805000,20110400000
"Mar 14, 2017",1232.16,1232.16,1220.72,1240.0,245306000,19978200000
"Mar 13, 2017",1221.78,1221.78,1217.03,1231.92,380277000,19807700000
"Mar 12, 2017",1176.62,1176.62,1175.36,1221.38,227176000,19073300000
"Mar 11, 2017",1116.32,1116.32,1116.32,1175.83,283320000,18093700000
"Mar 10, 2017",1189.36,1189.36,1077.25,1116.72,563796000,19275300000
"Mar 09, 2017",1150.35,1150.35,1141.23,1188.49,212283000,18640900000
"Mar 08, 2017",1223.23,1223.23,1148.08,1150.0,332603000,19819800000
"Mar 07, 2017",1273.21,1273.21,1204.8,1223.54,291256000,20627100000
"Mar 06, 2017",1267.47,1267.47,1264.6,1272.83,153657000,20531900000
"Mar 05, 2017",1254.29,1254.29,1238.06,1267.12,134127000,20316000000
"Mar 04, 2017",1277.43,1277.43,1230.51,1255.15,183270000,20688800000
"Mar 03, 2017",1250.71,1250.71,1250.71,1274.99,315739000,20253700000
"Mar 02, 2017",1224.68,1224.68,1215.62,1251.01,368275000,19829800000
"Mar 01, 2017",1180.04,1180.04,1179.69,1222.5,229057000,19104800000
"Feb 28, 2017",1180.72,1180.72,1171.82,1179.97,184956000,19113600000
"Feb 27, 2017",1163.78,1163.78,1163.38,1179.97,131570000,18837300000
"Feb 26, 2017",1144.27,1144.27,1130.2,1165.2,116486000,18518900000
"Feb 25, 2017",1170.41,1170.41,1124.59,1143.84,139961000,18939500000
"Feb 24, 2017",1172.71,1172.71,1131.96,1173.68,330759000,18974400000
"Feb 23, 2017",1117.27,1117.27,1116.96,1166.72,189454000,18075200000
"Feb 22, 2017",1114.8,1114.8,1100.55,1117.44,136100000,18033400000
"Feb 21, 2017",1079.28,1079.28,1076.93,1115.3,186869000,17456900000
"Feb 20, 2017",1048.69,1048.69,1041.69,1079.98,109478000,16960200000
"Feb 19, 2017",1054.76,1054.76,1043.46,1047.87,77423300,17056600000
"Feb 18, 2017",1049.21,1049.21,1046.96,1054.42,99073500,16964800000
"Feb 17, 2017",1026.12,1026.12,1025.64,1046.21,136474000,16589600000
