Date,Open,High,Low,Close,Volume,Market
"Mar 13, 2017",0.006271,0.006271,0.006156,0.006385,2561890,233853000
"Mar 12, 2017",0.006214,0.006214,0.006086,0.006255,1531030,231721000
"Mar 11, 2017",0.006229,0.006229,0.00613,0.0062380000000000005,1818590,232266000
"Mar 10, 2017",0.006503,0.006503,0.00605,0.006227,3144440,242488000
"Mar 09, 2017",0.0064849999999999994,0.0064849999999999994,0.006423000000000001,0.006498,2064660,242570000
"Mar 08, 2017",0.006551,0.006551,0.006363000000000001,0.006509,3432500,245051000
"Mar 07, 2017",0.006057,0.006057,0.005974,0.006534000000000001,2901920,226570000
"Mar 06, 2017",0.006129,0.006129,0.006047,0.006057,1023500,229280000
"Mar 05, 2017",0.00629,0.00629,0.006129,0.006129,1044760,235301000
"Mar 04, 2017",0.006354,0.006354,0.006278,0.006299,1372440,237670000
"Mar 03, 2017",0.005988,0.005988,0.005968,0.006339,2703850,224009000
"Mar 02, 2017",0.005419,0.005419,0.005408,0.005991,3811500,201301000
"Mar 01, 2017",0.005525,0.005525,0.005372,0.005408,1630460,205222000
"Feb 28, 2017",0.005608,0.005608,0.005438,0.005536,1693350,208297000
"Feb 27, 2017",0.005665,0.005665,0.005608,0.005609,641126,210425000
"Feb 26, 2017",0.005664,0.005664,0.005651,0.005671,258373,210392000
"Feb 25, 2017",0.0057,0.0057,0.005628,0.005665,684577,211712000
"Feb 24, 2017",0.005883,0.005883,0.005644,0.0057009999999999995,1343690,218525000
"Feb 23, 2017",0.005856,0.005856,0.005797999999999999,0.005895,750533,216920000
"Feb 22, 2017",0.005849,0.005849,0.005817,0.00586,500712,216670000
"Feb 21, 2017",0.005871,0.005871,0.0057350000000000005,0.005832,653081,217476000
"Feb 20, 2017",0.005879,0.005879,0.0057399999999999994,0.005873,880117,217802000
"Feb 19, 2017",0.005589,0.005589,0.00557,0.005878,896856,207033000
"Feb 18, 2017",0.005949,0.005949,0.005427,0.005569,1866850,220370000
"Feb 17, 2017",0.005939,0.005939,0.005872,0.005935,1160600,220014000
"Feb 16, 2017",0.006138,0.006138,0.005988,0.006027,1355840,227363000
"Feb 15, 2017",0.006279,0.006279,0.006095000000000001,0.006147,813299,232611000
"Feb 14, 2017",0.00624,0.00624,0.00624,0.006278,671150,231161000
"Feb 13, 2017",0.006267,0.006267,0.006228,0.006251,462843,232161000
"Feb 12, 2017",0.006328,0.006328,0.006268999999999999,0.006268999999999999,230479,234436000
"Feb 11, 2017",0.00629,0.00629,0.006273,0.006333,334607,232996000
"Feb 10, 2017",0.006367,0.006367,0.0061920000000000005,0.006289,808768,235873000
"Feb 09, 2017",0.0064329999999999995,0.0064329999999999995,0.006193,0.006374,1700680,237091000
"Feb 08, 2017",0.0064069999999999995,0.0064069999999999995,0.006402,0.006437999999999999,860217,236123000
"Feb 07, 2017",0.006437000000000001,0.006437000000000001,0.006378,0.0064069999999999995,945440,237240000
"Feb 06, 2017",0.006439,0.006439,0.006397,0.00645,386766,237318000
"Feb 05, 2017",0.006494,0.006494,0.006403,0.006442,367001,239337000
"Feb 04, 2017",0.006487000000000001,0.006487000000000001,0.006429000000000001,0.006492,314187,239094000
"Feb 03, 2017",0.0064659999999999995,0.0064659999999999995,0.0064010000000000004,0.006474,548263,238302000
"Feb 02, 2017",0.006540000000000001,0.006540000000000001,0.006381,0.006469,670888,241026000
"Feb 01, 2017",0.006311,0.006311,0.006249,0.006540000000000001,1836820,232609000
"Jan 31, 2017",0.00639,0.00639,0.006297,0.006314,661444,235508000
"Jan 30, 2017",0.006402,0.006402,0.006353,0.006381,391822,235961000
"Jan 29, 2017",0.0063560000000000005,0.0063560000000000005,0.006287,0.006402,325176,234254000
"Jan 28, 2017",0.006409000000000001,0.006409000000000001,0.006323,0.006342,241491,236216000
"Jan 27, 2017",0.006684999999999999,0.006684999999999999,0.006331,0.0064150000000000006,924745,246404000
"Jan 26, 2017",0.006511,0.006511,0.006425,0.006690000000000001,1446950,239951000
"Jan 25, 2017",0.006527,0.006527,0.006490000000000001,0.006513,522497,240565000
"Jan 24, 2017",0.0067079999999999996,0.0067079999999999996,0.006534000000000001,0.006540000000000001,509262,247242000
"Jan 23, 2017",0.006718000000000001,0.006718000000000001,0.006662,0.006697,309838,247604000
"Jan 22, 2017",0.006706,0.006706,0.006653,0.006712999999999999,362422,247165000
"Jan 21, 2017",0.006693999999999999,0.006693999999999999,0.006678,0.006706,553724,246709000
"Jan 20, 2017",0.007031999999999999,0.007031999999999999,0.0066099999999999996,0.006675,620052,259186000
"Jan 19, 2017",0.006712999999999999,0.006712999999999999,0.006670999999999999,0.007034,760684,246854000
"Jan 18, 2017",0.006790000000000001,0.006790000000000001,0.006659,0.0067090000000000006,1342730,249667000
"Jan 17, 2017",0.006772,0.006772,0.006612000000000001,0.0068,1842150,249018000
"Jan 16, 2017",0.0067469999999999995,0.0067469999999999995,0.006717,0.006788,699284,248106000
"Jan 15, 2017",0.006867,0.006867,0.006726,0.006726,780822,252519000
"Jan 14, 2017",0.0066099999999999996,0.0066099999999999996,0.006585,0.006862999999999999,1307810,243056000
"Jan 13, 2017",0.0064340000000000005,0.0064340000000000005,0.006396,0.006595999999999999,2059340,236592000
"Jan 12, 2017",0.006417,0.006417,0.006351,0.006423000000000001,5013190,233170000
"Jan 11, 2017",0.0067079999999999996,0.0067079999999999996,0.006312,0.006411,3436270,243761000
"Jan 10, 2017",0.006157,0.006157,0.006148,0.006698000000000001,2510530,223720000
"Jan 09, 2017",0.006239,0.006239,0.0061270000000000005,0.006167,702255,226700000
"Jan 08, 2017",0.006383,0.006383,0.006232,0.006233,554133,231946000
"Jan 07, 2017",0.006351,0.006351,0.0061329999999999996,0.006365999999999999,1351030,230770000
"Jan 06, 2017",0.006197,0.006197,0.006109000000000001,0.006314999999999999,1746150,225184000
"Jan 05, 2017",0.006572,0.006572,0.006031,0.006201,4058170,238808000
"Jan 04, 2017",0.006385,0.006385,0.006385,0.00657,1642730,232030000
"Jan 03, 2017",0.00629,0.00629,0.006278,0.006386,1014830,228578000
"Jan 02, 2017",0.006386,0.006386,0.006281,0.006311,1046250,232067000
"Jan 01, 2017",0.006523,0.006523,0.006334,0.006368,418978,237032000
"Dec 31, 2016",0.006417,0.006417,0.0063869999999999994,0.006449,272884,233185000
"Dec 30, 2016",0.006352,0.006352,0.006338,0.006426,1379470,230797000
"Dec 29, 2016",0.00618,0.00618,0.006167,0.006340999999999999,1345050,222517000
"Dec 28, 2016",0.006193,0.006193,0.0061259999999999995,0.006173,2064130,222957000
"Dec 27, 2016",0.006326,0.006326,0.006188,0.0061990000000000005,2471000,227764000
"Dec 26, 2016",0.006443000000000001,0.006443000000000001,0.006323,0.006326,1640840,231980000
"Dec 25, 2016",0.00635,0.00635,0.006334,0.006444,2188780,228638000
"Dec 24, 2016",0.006275,0.006275,0.006234,0.0063490000000000005,2495670,225933000
"Dec 23, 2016",0.006362,0.006362,0.006281,0.006286,3514540,229051000
"Dec 22, 2016",0.006451999999999999,0.006451999999999999,0.006324000000000001,0.006363000000000001,2897110,230933000
"Dec 21, 2016",0.006498,0.006498,0.006417,0.006445,2300840,232609000
"Dec 20, 2016",0.006540000000000001,0.006540000000000001,0.006481000000000001,0.0065,2284690,234114000
"Dec 19, 2016",0.006581999999999999,0.006581999999999999,0.006534000000000001,0.0065450000000000005,1109670,235601000
"Dec 18, 2016",0.006541,0.006541,0.006533,0.006573999999999999,1194400,234125000
"Dec 17, 2016",0.006704000000000001,0.006704000000000001,0.006534999999999999,0.006541,1838990,239970000
"Dec 16, 2016",0.006662,0.006662,0.006661,0.00671,2575390,238467000
"Dec 15, 2016",0.006698999999999999,0.006698999999999999,0.006606,0.006662,1050570,241138000
"Dec 14, 2016",0.006704000000000001,0.006704000000000001,0.006690000000000001,0.006705,2002770,241323000
"Dec 13, 2016",0.00678,0.00678,0.006678,0.0067079999999999996,1946660,244047000
"Dec 12, 2016",0.006744,0.006744,0.006743000000000001,0.006778,1449640,242743000
"Dec 11, 2016",0.006816,0.006816,0.006731,0.006744,978511,245332000
"Dec 10, 2016",0.007137999999999999,0.007137999999999999,0.006816,0.006816,1297860,256936000
"Dec 09, 2016",0.007091,0.007091,0.007006999999999999,0.007135,2421860,255230000
"Dec 08, 2016",0.006848999999999999,0.006848999999999999,0.006829000000000001,0.007097,2789540,246469000
"Dec 07, 2016",0.006653,0.006653,0.0065650000000000005,0.006851,2805260,239432000
"Dec 06, 2016",0.006435,0.006435,0.006417,0.0066549999999999995,1396500,231585000
"Dec 05, 2016",0.006525,0.006525,0.006418999999999999,0.0064340000000000005,867666,234832000
"Dec 04, 2016",0.006592,0.006592,0.006519,0.006527,1167110,237241000
"Dec 03, 2016",0.006712,0.006712,0.006587999999999999,0.006587999999999999,1213480,241553000
"Dec 02, 2016",0.006706999999999999,0.006706999999999999,0.006615,0.006659999999999999,1756030,241354000
"Dec 01, 2016",0.006723000000000001,0.006723000000000001,0.006702,0.006702,1142000,241183000
"Nov 30, 2016",0.006779,0.006779,0.00672,0.006723000000000001,1495310,243213000
"Nov 29, 2016",0.0070090000000000005,0.0070090000000000005,0.00678,0.00678,1551670,251466000
"Nov 28, 2016",0.007081999999999999,0.007081999999999999,0.006947,0.0070079999999999995,1818750,254074000
"Nov 27, 2016",0.007384999999999999,0.007384999999999999,0.00707,0.0070739999999999996,525140,264950000
"Nov 26, 2016",0.006895,0.006895,0.006847,0.007390000000000001,560816,247374000
"Nov 25, 2016",0.006948,0.006948,0.006887999999999999,0.006901999999999999,995869,249288000
"Nov 24, 2016",0.007062000000000001,0.007062000000000001,0.006945000000000001,0.00695,1845880,253280000
"Nov 23, 2016",0.0074340000000000005,0.0074340000000000005,0.007035,0.007061,3730650,266609000
"Nov 22, 2016",0.007567,0.007567,0.007431,0.0074340000000000005,2400100,271375000
"Nov 21, 2016",0.0076489999999999995,0.0076489999999999995,0.007566,0.007566,2594010,274338000
"Nov 20, 2016",0.0077989999999999995,0.0077989999999999995,0.007626000000000001,0.007651000000000001,1875290,279729000
"Nov 19, 2016",0.007778,0.007778,0.007753,0.0077989999999999995,1296770,278943000
"Nov 18, 2016",0.007722,0.007722,0.007709000000000001,0.007778,2487390,276965000
"Nov 17, 2016",0.007851,0.007851,0.0077209999999999996,0.0077269999999999995,2401030,280776000
"Nov 16, 2016",0.007888,0.007888,0.007842,0.007842,2905840,282110000
"Nov 15, 2016",0.008099,0.008099,0.007876000000000001,0.007881,3078090,289677000
"Nov 14, 2016",0.008255,0.008255,0.008059,0.008098000000000001,1283330,295227000
"Nov 13, 2016",0.008039,0.008039,0.007968000000000001,0.008256999999999999,2201990,287512000
"Nov 12, 2016",0.008061,0.008061,0.008019,0.008043999999999999,1708000,288307000
"Nov 11, 2016",0.008131000000000001,0.008131000000000001,0.008058,0.008065000000000001,2039200,290820000
"Nov 10, 2016",0.008081,0.008081,0.008043000000000002,0.008136,2600650,288074000
"Nov 09, 2016",0.008205,0.008205,0.008074,0.008079000000000001,3575540,292520000
"Nov 08, 2016",0.008111,0.008111,0.008108,0.008206,2477080,289162000
"Nov 07, 2016",0.008197,0.008197,0.008088,0.008108,2308500,292208000
"Nov 06, 2016",0.00823,0.00823,0.008187,0.008193,784787,293394000
"Nov 05, 2016",0.008157,0.008157,0.008154999999999999,0.00823,967011,290785000
"Nov 04, 2016",0.008015000000000001,0.008015000000000001,0.008008,0.008157,2707110,285742000
"Nov 03, 2016",0.008221,0.008221,0.007975,0.008020999999999999,3114110,292112000
"Nov 02, 2016",0.008104,0.008104,0.008088,0.008222,1739300,287949000
"Nov 01, 2016",0.008197,0.008197,0.008083,0.008102,1875440,291237000
"Oct 31, 2016",0.008014,0.008014,0.008014,0.008196,2515480,284730000
"Oct 30, 2016",0.007737999999999999,0.007737999999999999,0.007716,0.008014,2071780,274932000
"Oct 29, 2016",0.008157,0.008157,0.007673999999999999,0.007731999999999999,3471390,289835000
"Oct 28, 2016",0.008483,0.008483,0.008081,0.008143000000000001,3881320,301397000
"Oct 27, 2016",0.008833,0.008833,0.008468,0.008481,4302920,313452000
"Oct 26, 2016",0.008884,0.008884,0.008815,0.008834999999999999,2969280,315266000
"Oct 25, 2016",0.009065,0.009065,0.008882,0.008891,2780690,321685000
"Oct 24, 2016",0.009432,0.009432,0.009054000000000001,0.009065,1717690,334725000
"Oct 23, 2016",0.008976999999999999,0.008976999999999999,0.008915000000000001,0.009454,974189,318562000
"Oct 22, 2016",0.009027,0.009027,0.008864,0.008971999999999999,1649580,320363000
"Oct 21, 2016",0.00909,0.00909,0.008856000000000001,0.009029,4055710,322602000
"Oct 20, 2016",0.008636,0.008636,0.008620000000000001,0.009092,5895540,306377000
"Oct 19, 2016",0.008348000000000001,0.008348000000000001,0.008318,0.008627,3360180,296137000
"Oct 18, 2016",0.008032,0.008032,0.008026,0.00835,3782990,284943000
"Oct 17, 2016",0.008079000000000001,0.008079000000000001,0.008011,0.008029999999999999,2485290,286614000
"Oct 16, 2016",0.008137,0.008137,0.008055,0.008078,608355,288675000
"Oct 15, 2016",0.008768999999999999,0.008768999999999999,0.00813,0.008145999999999999,781979,311086000
"Oct 14, 2016",0.00798,0.00798,0.00797,0.008767,1915430,283105000
"Oct 13, 2016",0.007951,0.007951,0.007867,0.007982,1009720,282061000
"Oct 12, 2016",0.008208,0.008208,0.007934,0.007949,2943130,291174000
"Oct 11, 2016",0.007993,0.007993,0.007905,0.008234,4003630,283575000
"Oct 10, 2016",0.007542,0.007542,0.007542,0.007978,6150610,267572000
"Oct 09, 2016",0.00731,0.00731,0.007298999999999999,0.007543000000000001,3390900,259324000
"Oct 08, 2016",0.007370999999999999,0.007370999999999999,0.007259999999999999,0.00731,2019560,261504000
"Oct 07, 2016",0.007377,0.007377,0.00735,0.007377,3042600,261722000
"Oct 06, 2016",0.007429000000000001,0.007429000000000001,0.007320999999999999,0.007382,2826190,263560000
"Oct 05, 2016",0.007873,0.007873,0.0074069999999999995,0.007435,4840340,279308000
"Oct 04, 2016",0.008115,0.008115,0.007853,0.007853,2642950,287883000
"Oct 03, 2016",0.008165,0.008165,0.008065000000000001,0.008089,2776300,289639000
"Oct 02, 2016",0.008197,0.008197,0.008084000000000001,0.008165,2072840,290783000
"Oct 01, 2016",0.008839,0.008839,0.008186,0.008205,5895530,313570000
"Sep 30, 2016",0.00891,0.00891,0.008789,0.00883,7561150,316085000
"Sep 29, 2016",0.009065,0.009065,0.008707,0.008914,5974090,321424000
"Sep 28, 2016",0.00822,0.00822,0.00822,0.009048,7558520,291479000
"Sep 27, 2016",0.007959,0.007959,0.007918999999999999,0.008229,6131430,282218000
"Sep 26, 2016",0.007872,0.007872,0.007847,0.007963,9102940,279129000
"Sep 25, 2016",0.0073560000000000006,0.0073560000000000006,0.007316,0.007855,4699860,260832000
"Sep 24, 2016",0.007234,0.007234,0.00717,0.0073620000000000005,2170050,256511000
"Sep 23, 2016",0.006848000000000001,0.006848000000000001,0.006807,0.0072109999999999995,3104540,242812000
"Sep 22, 2016",0.006833,0.006833,0.006809,0.006843000000000001,1491330,242293000
"Sep 21, 2016",0.006809,0.006809,0.0067090000000000006,0.006829000000000001,1719470,241444000
"Sep 20, 2016",0.0068650000000000004,0.0068650000000000004,0.0067480000000000005,0.006784999999999999,1365440,243406000
"Sep 19, 2016",0.006855,0.006855,0.006795000000000001,0.0068579999999999995,2930120,243070000
"Sep 18, 2016",0.007017,0.007017,0.006788,0.006853,2231350,248819000
"Sep 17, 2016",0.007391,0.007391,0.006998000000000001,0.007018000000000001,1646260,262064000
"Sep 16, 2016",0.008286,0.008286,0.0072,0.0074459999999999995,12342800,293807000
"Sep 15, 2016",0.0059689999999999995,0.0059689999999999995,0.005953,0.008303,15967600,210808000
"Sep 14, 2016",0.005888,0.005888,0.005881,0.005961,1048560,207934000
"Sep 13, 2016",0.005899000000000001,0.005899000000000001,0.005871,0.005886,836942,208335000
"Sep 12, 2016",0.005843999999999999,0.005843999999999999,0.005837,0.0058969999999999995,680932,206386000
"Sep 11, 2016",0.005866,0.005866,0.005815,0.005842,533904,207186000
"Sep 10, 2016",0.005872,0.005872,0.0058590000000000005,0.00587,310034,207375000
"Sep 09, 2016",0.005901,0.005901,0.005857,0.005869,849260,208415000
"Sep 08, 2016",0.0058920000000000005,0.0058920000000000005,0.0058920000000000005,0.005902,869389,208088000
"Sep 07, 2016",0.005915,0.005915,0.005888,0.0058920000000000005,686254,208893000
"Sep 06, 2016",0.005933,0.005933,0.0059,0.005912,773525,209545000
"Sep 05, 2016",0.005947999999999999,0.005947999999999999,0.005889,0.005932,784460,210058000
"Sep 04, 2016",0.005964,0.005964,0.005905,0.005954,800373,210644000
"Sep 03, 2016",0.005967,0.005967,0.005928,0.005964,698318,210725000
"Sep 02, 2016",0.005979,0.005979,0.005959000000000001,0.0059700000000000005,583636,211170000
"Sep 01, 2016",0.006013,0.006013,0.00598,0.005984000000000001,660021,213837000
"Aug 31, 2016",0.006036,0.006036,0.005915,0.006012,1169040,214671000
"Aug 30, 2016",0.0061200000000000004,0.0061200000000000004,0.006006,0.006026,928043,217656000
"Aug 29, 2016",0.005961,0.005961,0.005938000000000001,0.006131,1527760,211999000
"Aug 28, 2016",0.005974,0.005974,0.005954999999999999,0.005963,592108,212447000
"Aug 27, 2016",0.006018,0.006018,0.005971,0.005975,233262,214005000
"Aug 26, 2016",0.006083,0.006083,0.006019,0.00603,578722,216329000
"Aug 25, 2016",0.0060490000000000006,0.0060490000000000006,0.006028,0.006079,716326,215106000
"Aug 24, 2016",0.0060149999999999995,0.0060149999999999995,0.005989,0.006052,1118660,213912000
"Aug 23, 2016",0.006002,0.006002,0.00596,0.006019,979256,213430000
"Aug 22, 2016",0.006055,0.006055,0.005883,0.006,686434,215346000
"Aug 21, 2016",0.006116,0.006116,0.006012,0.006052,411952,217500000
"Aug 20, 2016",0.0061259999999999995,0.0061259999999999995,0.006085,0.006114,399635,217849000
"Aug 19, 2016",0.0061200000000000004,0.0061200000000000004,0.006093,0.0061189999999999994,1356390,217641000
"Aug 18, 2016",0.0061,0.0061,0.006044,0.006122,1080170,216891000
"Aug 17, 2016",0.006144,0.006144,0.006099,0.006109000000000001,1352830,218481000
"Aug 16, 2016",0.006045,0.006045,0.00603,0.00614,1249860,214957000
"Aug 15, 2016",0.005993,0.005993,0.0059689999999999995,0.006045,488337,213098000
"Aug 14, 2016",0.006092,0.006092,0.005968,0.005994,499048,216630000
"Aug 13, 2016",0.0061189999999999994,0.0061189999999999994,0.0060799999999999995,0.006092,602600,217594000
"Aug 12, 2016",0.006188,0.006188,0.006101,0.006123,646843,220047000
"Aug 11, 2016",0.006196,0.006196,0.006162,0.006189,407711,220318000
"Aug 10, 2016",0.006147,0.006147,0.006109000000000001,0.006194,865808,218562000
"Aug 09, 2016",0.006027,0.006027,0.0060030000000000005,0.006163,1105300,214298000
"Aug 08, 2016",0.0061600000000000005,0.0061600000000000005,0.006021,0.006027,722628,219052000
"Aug 07, 2016",0.006337,0.006337,0.006156,0.006178,1303100,225317000
"Aug 06, 2016",0.006448000000000001,0.006448000000000001,0.006239,0.006337,2164530,229290000
"Aug 05, 2016",0.005821,0.005821,0.0058130000000000005,0.006447,697388,206997000
"Aug 04, 2016",0.005646,0.005646,0.005644,0.005816,1007960,200728000
"Aug 03, 2016",0.005688,0.005688,0.00563,0.005646,1570660,202199000
"Aug 02, 2016",0.005911,0.005911,0.005686,0.00569,1553690,210140000
"Aug 01, 2016",0.005942,0.005942,0.0059039999999999995,0.005906000000000001,958956,211241000
"Jul 31, 2016",0.006118,0.006118,0.005944,0.005945000000000001,648205,217502000
"Jul 30, 2016",0.006111999999999999,0.006111999999999999,0.0061070000000000004,0.006121,442025,217281000
"Jul 29, 2016",0.005974,0.005974,0.0059689999999999995,0.006111,779667,212370000
"Jul 28, 2016",0.005973,0.005973,0.005947,0.005974,1264650,212328000
"Jul 27, 2016",0.0059960000000000005,0.0059960000000000005,0.005954,0.0059689999999999995,1370090,213166000
"Jul 26, 2016",0.006246,0.006246,0.005983,0.005998,1547830,222062000
"Jul 25, 2016",0.006293,0.006293,0.006225,0.006246,881632,223721000
"Jul 24, 2016",0.006328,0.006328,0.006228,0.006286,315687,224965000
"Jul 23, 2016",0.0063030000000000004,0.0063030000000000004,0.00627,0.0063170000000000006,356569,224076000
"Jul 22, 2016",0.006417,0.006417,0.0063030000000000004,0.0063030000000000004,780192,228111000
"Jul 21, 2016",0.00639,0.00639,0.006374,0.006416,811193,226463000
"Jul 20, 2016",0.006404000000000001,0.006404000000000001,0.006379999999999999,0.0063950000000000005,790117,226959000
"Jul 19, 2016",0.006479,0.006479,0.006397,0.006405,550843,229590000
"Jul 18, 2016",0.0065379999999999995,0.0065379999999999995,0.006481000000000001,0.006481999999999999,442793,231705000
"Jul 17, 2016",0.006571,0.006571,0.006516,0.0065379999999999995,529265,232855000
"Jul 16, 2016",0.006442,0.006442,0.00644,0.006572,659904,228282000
"Jul 15, 2016",0.0063880000000000004,0.0063880000000000004,0.0063880000000000004,0.006442,753167,226387000
"Jul 14, 2016",0.006408,0.006408,0.006377000000000001,0.006385,682894,226514000
"Jul 13, 2016",0.00635,0.00635,0.00635,0.006411,942245,224434000
"Jul 12, 2016",0.006534000000000001,0.006534000000000001,0.00635,0.00635,977958,230954000
"Jul 11, 2016",0.006670999999999999,0.006670999999999999,0.006529999999999999,0.006534000000000001,722627,235803000
"Jul 10, 2016",0.006672,0.006672,0.006620999999999999,0.006673999999999999,571047,235818000
"Jul 09, 2016",0.006717,0.006717,0.006624,0.006679000000000001,577447,237423000
"Jul 08, 2016",0.006609,0.006609,0.006562999999999999,0.0067150000000000005,604076,233586000
"Jul 07, 2016",0.006689,0.006689,0.006495,0.0065980000000000006,789693,236421000
"Jul 06, 2016",0.006716,0.006716,0.006687,0.006691,600195,237386000
"Jul 05, 2016",0.0070290000000000005,0.0070290000000000005,0.006659,0.006698999999999999,598865,248438000
"Jul 04, 2016",0.006620999999999999,0.006620999999999999,0.006599,0.007028,875970,234021000
"Jul 03, 2016",0.006714,0.006714,0.006581999999999999,0.006606999999999999,536311,237324000
"Jul 02, 2016",0.006788,0.006788,0.006691,0.006698999999999999,503769,239945000
"Jul 01, 2016",0.006651000000000001,0.006651000000000001,0.006633,0.0067870000000000005,993538,235073000
"Jun 30, 2016",0.006778,0.006778,0.006640000000000001,0.006657,1046580,239570000
"Jun 29, 2016",0.006775,0.006775,0.006670000000000001,0.006776999999999999,2063960,239467000
"Jun 28, 2016",0.0064069999999999995,0.0064069999999999995,0.0064069999999999995,0.006773,3149120,226469000
"Jun 27, 2016",0.006402,0.006402,0.006364,0.006398,1136160,226280000
"Jun 26, 2016",0.006409000000000001,0.006409000000000001,0.006354,0.0064,1236360,225021000
"Jun 25, 2016",0.0064269999999999996,0.0064269999999999996,0.006383,0.006414,1175110,225631000
"Jun 24, 2016",0.006379999999999999,0.006379999999999999,0.0063479999999999995,0.0064340000000000005,2408230,223996000
"Jun 23, 2016",0.006519,0.006519,0.006253,0.006381,3207640,228886000
"Jun 22, 2016",0.006179,0.006179,0.006084,0.006495,5052140,216925000
"Jun 21, 2016",0.00663,0.00663,0.0059759999999999995,0.0061719999999999995,3258040,232764000
"Jun 20, 2016",0.006818,0.006818,0.006626000000000001,0.006626000000000001,1710410,239363000
"Jun 19, 2016",0.006585,0.006585,0.006561,0.006813,2413110,231180000
"Jun 18, 2016",0.006693000000000001,0.006693000000000001,0.006529000000000001,0.0066040000000000005,1190870,234992000
"Jun 17, 2016",0.006681,0.006681,0.0066370000000000005,0.006693000000000001,2143830,234544000
"Jun 16, 2016",0.006889,0.006889,0.006624,0.0066760000000000005,3072370,240194000
"Jun 15, 2016",0.007093,0.007093,0.0068709999999999995,0.006887000000000001,3269290,247316000
"Jun 14, 2016",0.005828,0.005828,0.005797999999999999,0.007104999999999999,9904250,203207000
"Jun 13, 2016",0.005852,0.005852,0.005765,0.005824,1537720,204067000
"Jun 12, 2016",0.005765999999999999,0.005765999999999999,0.0057469999999999995,0.005852,1133540,201058000
"Jun 11, 2016",0.005737,0.005737,0.005722,0.005765999999999999,398757,200037000
"Jun 10, 2016",0.005785,0.005785,0.005732,0.005736,526917,201707000
"Jun 09, 2016",0.005769,0.005769,0.00575,0.005788000000000001,520793,201143000
"Jun 08, 2016",0.0057799999999999995,0.0057799999999999995,0.005753,0.00577,754945,201539000
"Jun 07, 2016",0.005764,0.005764,0.005753,0.0057799999999999995,783409,201000000
"Jun 06, 2016",0.005795000000000001,0.005795000000000001,0.005751,0.005769,690096,202051000
"Jun 05, 2016",0.005779,0.005779,0.005779,0.005796,544201,201494000
"Jun 04, 2016",0.005829,0.005829,0.005755,0.0057799999999999995,617159,203232000
"Jun 03, 2016",0.005765999999999999,0.005765999999999999,0.005741,0.005827000000000001,437813,201062000
"Jun 02, 2016",0.005809,0.005809,0.005757,0.005765999999999999,611429,202559000
"Jun 01, 2016",0.0057009999999999995,0.0057009999999999995,0.00569,0.005809,1018470,198784000
"May 31, 2016",0.005746,0.005746,0.0056890000000000005,0.005706,847636,200360000
"May 30, 2016",0.005664,0.005664,0.005645000000000001,0.005748,476095,197512000
"May 29, 2016",0.005682,0.005682,0.005614,0.0056619999999999995,829452,198119000
"May 28, 2016",0.005676,0.005676,0.005659,0.005682,889921,197929000
"May 27, 2016",0.0056700000000000006,0.0056700000000000006,0.00565,0.005679,1073760,197696000
"May 26, 2016",0.005757,0.005757,0.005640999999999999,0.0056689999999999996,678744,200756000
"May 25, 2016",0.005961999999999999,0.005961999999999999,0.005754,0.005756,517124,207885000
"May 24, 2016",0.005911,0.005911,0.005898,0.005961999999999999,471659,206112000
"May 23, 2016",0.005935,0.005935,0.005905,0.005909,507430,206946000
"May 22, 2016",0.005989,0.005989,0.005933,0.005936,273758,208835000
"May 21, 2016",0.00609,0.00609,0.005988,0.00599,217884,212346000
"May 20, 2016",0.006028,0.006028,0.00602,0.006084,549413,210178000
"May 19, 2016",0.006025,0.006025,0.005988,0.006032,797005,210068000
"May 18, 2016",0.006022,0.006022,0.006016,0.006028,701256,209981000
"May 17, 2016",0.006022,0.006022,0.006022,0.006023,319996,209984000
"May 16, 2016",0.0060609999999999995,0.0060609999999999995,0.006018,0.006022,389621,211333000
"May 15, 2016",0.006072,0.006072,0.006006,0.0060609999999999995,304621,211725000
"May 14, 2016",0.006111,0.006111,0.006033,0.006072999999999999,274107,213073000
"May 13, 2016",0.006167,0.006167,0.006104999999999999,0.006109000000000001,478095,215019000
"May 12, 2016",0.006188,0.006188,0.0061530000000000005,0.006167,362896,215780000
"May 11, 2016",0.006272,0.006272,0.006186,0.006189,476708,218707000
"May 10, 2016",0.006399,0.006399,0.00627,0.006272,404295,223113000
"May 09, 2016",0.006402,0.006402,0.006386,0.006399,351209,223244000
"May 08, 2016",0.006490000000000001,0.006490000000000001,0.006403,0.006404000000000001,389914,226293000
"May 07, 2016",0.0063950000000000005,0.0063950000000000005,0.0063950000000000005,0.006490000000000001,351537,222997000
"May 06, 2016",0.0061979999999999995,0.0061979999999999995,0.006188,0.006399,680334,216107000
"May 05, 2016",0.006323,0.006323,0.006187,0.006193,509188,220475000
"May 04, 2016",0.006558,0.006558,0.006307,0.006323,563556,228655000
"May 03, 2016",0.006716,0.006716,0.006555,0.00656,329125,234192000
"May 02, 2016",0.006790999999999999,0.006790999999999999,0.006712,0.006714,585826,236793000
"May 01, 2016",0.006812,0.006812,0.006789,0.006790999999999999,241733,237517000
"Apr 30, 2016",0.006761,0.006761,0.006761,0.006812,406123,235757000
"Apr 29, 2016",0.006689,0.006689,0.006670999999999999,0.006759,538253,233220000
"Apr 28, 2016",0.00672,0.00672,0.006666,0.006686,752872,234332000
